"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Alcance,Seguimentos
18047589572247891,17841405730557330,monicametran,"Mônica Metran","@mariapaula shining in gold ✨✨",0,"07/20/2025 14:00",https://www.instagram.com/p/DMWAqM2PyUC/,"Carrossel do Instagram",,Total,28261,76,4,12,9,7765,1
17940090801041777,17841405730557330,monicametran,"Mônica Metran","As Meias Alianças MM Galeria estão disponíveis em diferentes tamanhos e pontuações.
Escolha a sua favorita! 💎",17,"07/19/2025 10:00",https://www.instagram.com/reel/DMTAXrUsr4k/,"Reel do Instagram",,Total,3684,62,20,3,5,2971,1
18099849958576666,17841405730557330,monicametran,"Mônica Metran","O Brinco e Anel Amar celebram vínculos que se revelam nos detalhes — atemporais, únicos e cheios de significado. 

O Brinco Amar, disponível em três tamanhos — P, M e G — é todo cravejado em diamantes sobre o ouro amarelo 18k. 
O Anel Amar traz o contraste entre seus elos lisos e cravejados, entrelaçados. 

Entre em contato e saiba mais.",0,"07/18/2025 14:30",https://www.instagram.com/p/DMQ6hLgMZFE/,"Carrossel do Instagram",,Total,20997,47,1,4,2,1796,0
18314011873213695,17841405730557330,monicametran,"Mônica Metran","Para eles: 
Escapulário MM em ouro branco 18k; Pulseira Amar Masculina com diamantes negros e ouro amarelo 18k; e nossa Pulseira Riviera cravejada com diamantes negros — 10 pontos cada pedra. 

#ColeçãoAmar",0,"07/17/2025 15:30",https://www.instagram.com/p/DMOcikisDqT/,"Carrossel do Instagram",,Total,22191,27,1,0,4,2584,0
18073467451941637,17841405730557330,monicametran,"Mônica Metran","A huge spotlight ✨

Nosso Brinco Luna, disponível nos tamanhos M e G. Escolha o seu favorito!",0,"07/16/2025 15:30",https://www.instagram.com/p/DML3vKQv1q5/,"Carrossel do Instagram",,Total,21629,60,7,11,16,2231,0
18090138460645435,17841414545936883,pedrohluchetti,"Pedro Luchetti","Eu e meu grande amor por esmeraldas, e o quanto elas encaixam como hoje, @monicametran 🙂‍↔️ É sobre carregar, e deixar elas tomarem o caminho. Feliz no simples always✨",0,"07/15/2025 16:02",https://www.instagram.com/p/DMJWp0bt_ib/,"Carrossel do Instagram",,Total,21321,396,13,28,0,,
18105697270480912,17841405730557330,monicametran,"Mônica Metran","Clássicos Mônica Metran.

A Meia Aliança MM Galeria com 1,0ct de diamantes em ouro branco 18k.
O Escapulário MM em ouro amarelo 18k — fé e proteção com leveza.

Entre em contato e saiba mais.",0,"07/14/2025 15:30",https://www.instagram.com/p/DMGuJ6IvpM9/,"Carrossel do Instagram",,Total,21727,44,6,2,4,2033,1
18036364409653821,17841405730557330,monicametran,"Mônica Metran","Os elos em ouro branco e amarelo se entrelaçam com harmonia, revelando contrastes sutis e atemporais.
Um deles, cravejado de diamantes, traduz o brilho singular do Colar Amar — uma joia de leveza, presença e significado.",0,"07/13/2025 14:00",https://www.instagram.com/p/DMD_EybJr_R/,"Carrossel do Instagram",,Total,21749,27,0,0,0,2167,0
17893398999147568,17841405730557330,monicametran,"Mônica Metran","It’s poetry in gold 🌟 @cristallobo usa a linha Astro da nossa Coleção Estrela. 

Entre em contato e saiba mais.",0,"07/12/2025 10:00",https://www.instagram.com/p/DMA-y07srm5/,"Carrossel do Instagram",,Total,48170,240,4,3,17,14220,47
,,,,,,,,,"An error occurred while computing metadata for content with ID 18091637809643429.",Total,43134,209,24,11,117,6662,16
18105098809481179,17841405730557330,monicametran,"Mônica Metran","@tanalobo com as nossas Esmeraldas Colombianas ✨

#MMdiamonds",0,"07/10/2025 15:30",https://www.instagram.com/p/DL8a_WGM-Iv/,"Carrossel do Instagram",,Total,34417,166,4,9,18,6630,0
17944921373885902,17841405730557330,monicametran,"Mônica Metran","A elegância se revela nos detalhes. 
Joias clássicas que atravessam o tempo, com o toque Mônica Metran.

Na foto, os Solitários MM Diamonds de 2,0cts (redondos), 0,97cts (gotas) e 0,40cts (corações). Nos aneis, duas Meias Alianças MM Arcos com 10 pontos cada pedra, com 0,80cts totais.

Descubra o universo MM Diamonds.",0,"07/09/2025 15:30",https://www.instagram.com/p/DL52P4Jv2ME/,"Imagem do Instagram",,Total,26051,33,2,5,8,3289,0
17938674525028718,17841400701760332,isadorametran,Isadora,"Our diamonds… 😮‍💨🤤😍
 MM Diamonds @monicametran",24,"07/08/2025 16:19",https://www.instagram.com/reel/DL3WNyet3vN/,"Reel do Instagram",,Total,8864,130,32,13,0,,
18058957811048349,17841405730557330,monicametran,"Mônica Metran","As Meias Alianças MM Galeria foram criadas para valorizar ao máximo o brilho dos diamantes.
Seu design foi pensado para projetar as pedras, deixando-as em evidência, com leveza e imponência.

Disponíveis em diferentes pontuações — 5, 10, 12, 17 e 20 pontos — cada modelo destaca a beleza única de cada diamante. 
Na lateral, o detalhe da nossa logo esculpida reforça a assinatura MM em cada peça.",13,"07/07/2025 15:30",https://www.instagram.com/reel/DL0smKRB0uS/,"Reel do Instagram",,Total,21185,89,20,4,7,15104,37
17879260578349201,17841405730557330,monicametran,"Mônica Metran","Para eles, significado que se carrega no peito.

Os escapulários MM unem tradição e elegância em ouro 18k — uma joia com propósito, fé e sofisticação.

Entre em contato e saiba mais.",0,"07/06/2025 14:00",https://www.instagram.com/p/DLx9gsgPNsv/,"Carrossel do Instagram",,Total,22884,27,3,0,5,1820,0
18070027610068829,17841405730557330,monicametran,"Mônica Metran","✨ Glowing in every detail 

#ColeçãoLuz",0,"07/05/2025 10:00",https://www.instagram.com/p/DLu9UEiPKwG/,"Carrossel do Instagram",,Total,25286,62,1,3,5,3159,1
18335236843161902,17841405730557330,monicametran,"Mônica Metran","Timeless elegance 🤍

O ouro amarelo 18k encontra a beleza clássica das pérolas — um toque incrível entre os tamanhos e formatos, que a Meia Aliança Pérola e o Anel Degradê Único, trazem para as ocasiões.

Entre em contato e saiba mais.",0,"07/04/2025 14:30",https://www.instagram.com/p/DLs3WSwMRWy/,"Carrossel do Instagram",,Total,23459,51,3,0,8,2719,1
18143885341400780,17841400701760332,isadorametran,Isadora,"✨💖🪩👰🏻‍♀️💎

vestido @amo.easy 
joias @monicametran",0,"07/03/2025 17:05",https://www.instagram.com/p/DLqkSYXN4qb/,"Carrossel do Instagram",,Total,80988,492,63,60,0,,
18410835295099798,17841405730557330,monicametran,"Mônica Metran","O colar Luna traduz a harmonia entre a pureza dos topázios brancos e o brilho do ouro amarelo 18k, realçado pelo delicado detalhe da estrela em diamantes.
Disponível nos tamanhos M e G. 

Choose your favorite! ✨",0,"07/03/2025 15:30",https://www.instagram.com/p/DLqZaoUsSdB/,"Carrossel do Instagram",,Total,24322,98,19,27,36,3482,3
18080450662873449,17841400701760332,isadorametran,Isadora,"😮😮😮 vcs não vão acreditar no que está aterrissando na rua mais charmosa de Goiânia!! 

Quem já viu? 😍🤩✨🙃😮‍💨🤸🏻‍♀️

Obrigada meu Deus, por estar sempre me direcionando!
Ansiosa e muuito feliz!!",26,"07/02/2025 16:10",https://www.instagram.com/reel/DLn4WZnuHMZ/,"Reel do Instagram",,Total,17700,445,43,163,0,,
18068455081864673,17841405730557330,monicametran,"Mônica Metran","@isabellacastroc em Esmeraldas ✨

Nosso Brinco Cascata e piercing de esmeraldas, usado com nossa Gota de Esmeralda Colombiana em moldura de brilhantes + anel oval também de Esmeraldas Colombianas. 

Entre em contato e saiba mais.",0,"07/02/2025 15:30",https://www.instagram.com/p/DLn0s5OP9xQ/,"Carrossel do Instagram",,Total,22653,77,2,6,6,3036,2
